lat,lon,name,admin1,admin2,cc
40.7808,-73.9772,New York City,New York County,010043,US
40.7618,-73.9505,New York City,New York County,010044,US
40.7086,-74.0087,New York City,New York County,010045,US
40.7808,-73.9772,New York City,New York County,010055,US
40.7808,-73.9772,New York City,New York County,010060,US
40.7651,-73.9638,New York City,New York County,010065,US
40.778,-73.9884,New York City,New York County,010069,US
40.773,-73.9566,New York City,New York County,010075,US
40.7808,-73.9772,New York City,New York County,010080,US
40.7143,-74.006,New York City,New York County,010081,US
40.7808,-73.9772,New York City,New York County,010087,US
40.7808,-73.9772,New York City,New York County,010090,US
40.7808,-73.9772,New York City,New York County,010101,US
40.7808,-73.9772,New York City,New York County,010102,US
40.7603,-73.9762,New York City,New York County,010103,US
40.7609,-73.9799,New York City,New York County,010104,US
40.7628,-73.9785,New York City,New York County,010105,US
40.7652,-73.9804,New York City,New York County,010106,US
40.7664,-73.9827,New York City,New York County,010107,US
40.7808,-73.9772,New York City,New York County,010108,US
40.7808,-73.9772,New York City,New York County,010109,US
40.754,-73.9808,New York City,New York County,010110,US
40.7592,-73.9778,New York City,New York County,010111,US
40.7593,-73.9798,New York City,New York County,010112,US
40.7808,-73.9772,New York City,New York County,010113,US
40.7808,-73.9772,New York City,New York County,010114,US
40.8111,-73.9642,New York City,New York County,010115,US
40.7808,-73.9772,New York City,New York County,010116,US
40.7808,-73.9772,New York City,New York County,010117,US
40.749,-73.9865,New York City,New York County,010118,US
40.7808,-73.9772,New York City,New York County,010119,US
40.7506,-73.9894,New York City,New York County,010120,US
40.7496,-73.9919,New York City,New York County,010121,US
40.7518,-73.9922,New York City,New York County,010122,US
40.7515,-73.9905,New York City,New York County,010123,US
40.7808,-73.9772,New York City,New York County,010124,US
40.7808,-73.9772,New York City,New York County,010125,US
40.7808,-73.9772,New York City,New York County,010126,US
40.7816,-73.9511,New York City,New York County,010128,US
40.7808,-73.9772,New York City,New York County,010129,US
40.7808,-73.9772,New York City,New York County,010130,US
40.7808,-73.9772,New York City,New York County,010131,US
40.7808,-73.9772,New York City,New York County,010132,US
40.7808,-73.9772,New York City,New York County,010133,US
40.7808,-73.9772,New York City,New York County,010138,US
40.7808,-73.9772,New York City,New York County,010150,US
40.7634,-73.974,New York City,New York County,010151,US
40.7589,-73.973,New York City,New York County,010152,US
40.7641,-73.9735,New York City,New York County,010153,US
40.7583,-73.9735,New York City,New York County,010154,US
40.7611,-73.968,New York City,New York County,010155,US
40.7808,-73.9772,New York City,New York County,010156,US
40.7808,-73.9772,New York City,New York County,010157,US
40.7494,-73.9758,New York City,New York County,010158,US
40.7808,-73.9772,New York City,New York County,010159,US
40.7808,-73.9772,New York City,New York County,010160,US
40.7808,-73.9772,New York City,New York County,010161,US
40.7699,-73.9511,New York City,New York County,010162,US
40.7808,-73.9772,New York City,New York County,010163,US
40.7808,-73.9772,New York City,New York County,010164,US
40.7524,-73.9791,New York City,New York County,010165,US
40.7546,-73.9762,New York City,New York County,010166,US
40.7549,-73.975,New York City,New York County,010167,US
40.7519,-73.9768,New York City,New York County,010168,US
40.7547,-73.9766,New York City,New York County,010169,US
40.7526,-73.9755,New York City,New York County,010170,US
40.7564,-73.9748,New York City,New York County,010171,US
40.7558,-73.9753,New York City,New York County,010172,US
40.7543,-73.9796,New York City,New York County,010173,US
40.7517,-73.9752,New York City,New York County,010174,US
40.7543,-73.9798,New York City,New York County,010175,US
40.7556,-73.9789,New York City,New York County,010176,US
40.7553,-73.9761,New York City,New York County,010177,US
40.7514,-73.9785,New York City,New York County,010178,US
40.7808,-73.9772,New York City,New York County,010179,US
40.7808,-73.9772,New York City,New York County,010185,US
40.7503,-74.0006,New York City,New York County,010199,US
40.7143,-74.006,New York City,New York County,010203,US
40.7808,-73.9772,New York City,New York County,010211,US
40.7143,-74.006,New York City,New York County,010212,US
40.7143,-74.006,New York City,New York County,010213,US
40.7143,-74.006,New York City,New York County,010242,US
40.7143,-74.006,New York City,New York County,010249,US
40.7143,-74.006,New York City,New York County,010256,US
40.7143,-74.006,New York City,New York County,010258,US
40.7808,-73.9772,New York City,New York County,010259,US
40.7808,-73.9772,New York City,New York County,010260,US
40.7808,-73.9772,New York City,New York County,010261,US
40.7808,-73.9772,New York City,New York County,010265,US
40.7808,-73.9772,New York City,New York County,010268,US
40.7808,-73.9772,New York City,New York County,010269,US
40.7069,-74.0082,New York City,New York County,010270,US
40.7089,-74.0111,New York City,New York County,010271,US
40.7808,-73.9772,New York City,New York County,010272,US
40.7143,-74.006,New York City,New York County,010273,US
40.7808,-73.9772,New York City,New York County,010274,US
40.7808,-73.9772,New York City,New York County,010275,US
40.7808,-73.9772,New York City,New York County,010276,US
40.7808,-73.9772,New York City,New York County,010277,US
40.7152,-74.0038,New York City,New York County,010278,US
40.7127,-74.0078,New York City,New York County,010279,US
40.7105,-74.0163,New York City,New York County,010280,US
40.7146,-74.015,New York City,New York County,010281,US
40.7166,-74.0146,New York City,New York County,010282,US
40.7153,-74.0163,New York City,New York County,010285,US
40.7142,-74.0119,New York City,New York County,010286,US
43.3105,-78.6372,Appleton,Niagara,014008,US
43.3368,-78.542,Barker,Niagara,014012,US
43.3221,-78.7141,Burt,Niagara,014028,US
43.2106,-78.5745,Gasport,Niagara,014067,US
43.1722,-79.0215,Lewiston,Niagara,014092,US
43.16,-78.6923,Lockport,Niagara,014094,US
43.1706,-78.6903,Lockport,Niagara,014095,US
43.2183,-78.4841,Middleport,Niagara,014105,US
43.1851,-78.9837,Model City,Niagara,014107,US
43.2724,-78.707,Newfane,Niagara,014108,US
43.138,-79.0342,Niagara University,Niagara,014109,US
43.0498,-78.851,North Tonawanda,Niagara,014120,US
43.3304,-78.7267,Olcott,Niagara,014126,US
43.2286,-78.8982,Ransomville,Niagara,014131,US
43.1419,-78.8785,Sanborn,Niagara,014132,US
43.1995,-79.0425,Stella Niagara,Niagara,014144,US
43.2968,-78.8244,Wilson,Niagara,014172,US
43.2461,-79.0245,Youngstown,Niagara,014174,US
43.0955,-79.0414,Niagara Falls,Niagara,014301,US
43.0945,-79.0567,Niagara Falls,Niagara,014302,US
43.0878,-79.037,Niagara Falls,Niagara,014303,US
43.0908,-78.9644,Niagara Falls,Niagara,014304,US
43.1146,-79.0378,Niagara Falls,Niagara,014305,US
43.1579,-75.6714,Durhamville,Oneida,013054,US
43.2364,-75.7769,North Bay,Oneida,013123,US
43.1965,-75.7305,Sylvan Beach,Oneida,013157,US
43.1885,-75.7126,Verona Beach,Oneida,013162,US
43.4157,-75.2137,Alder Creek,Oneida,013301,US
43.3445,-75.4509,Ava,Oneida,013303,US
43.2237,-75.1612,Barneveld,Oneida,013304,US
43.2303,-75.6873,Blossvale,Oneida,013308,US
43.4786,-75.344,Boonville,Oneida,013309,US
42.8792,-75.2672,Bridgewater,Oneida,013313,US
43.3392,-75.7543,Camden,Oneida,013316,US
42.9069,-75.2607,Cassville,Oneida,013318,US
43.0226,-75.2656,Chadwicks,Oneida,013319,US
43.0923,-75.3796,Clark Mills,Oneida,013321,US
42.9801,-75.251,Clayville,Oneida,013322,US
43.0586,-75.3808,Clinton,Oneida,013323,US
42.9818,-75.4383,Deansboro,Oneida,013328,US
43.4737,-75.1787,Forestport,Oneida,013338,US
43.0361,-75.3962,Franklin Springs,Oneida,013341,US
43.3126,-75.1169,Hinckley,Oneida,013352,US
43.2484,-75.2535,Holland Patent,Oneida,013354,US
42.9803,-75.5186,Knoxboro,Oneida,013362,US
43.3148,-75.5055,Lee Center,Oneida,013363,US
43.2672,-75.6882,Mc Connellsville,Oneida,013401,US
43.1639,-75.2783,Marcy,Oneida,013403,US
43.0654,-75.2906,New Hartford,Oneida,013413,US
43.1,-75.2937,New York Mills,Oneida,013417,US
43.1524,-75.3434,Oriskany,Oneida,013424,US
42.9576,-75.4838,Oriskany Falls,Oneida,013425,US
43.3052,-75.1502,Prospect,Oneida,013435,US
43.3385,-75.1616,Remsen,Oneida,013438,US
43.2193,-75.4498,Rome,Oneida,013440,US
43.2264,-75.4083,Rome,Oneida,013441,US
43.2128,-75.4557,Rome,Oneida,013442,US
43.2393,-75.478,Rome,Oneida,013449,US
42.9162,-75.3545,Sangerfield,Oneida,013455,US
43.0073,-75.2626,Sauquoit,Oneida,013456,US
43.0704,-75.599,Sherrill,Oneida,013461,US
43.2229,-75.2899,Stittville,Oneida,013469,US
43.3366,-75.6027,Taberg,Oneida,013471,US
43.0945,-75.5627,Vernon,Oneida,013476,US
43.0443,-75.521,Vernon Center,Oneida,013477,US
43.1473,-75.5724,Verona,Oneida,013478,US
43.0538,-75.2716,Washington Mills,Oneida,013479,US
42.9332,-75.3815,Waterville,Oneida,013480,US
43.4117,-75.8226,Westdale,Oneida,013483,US
43.3294,-75.3151,Westernville,Oneida,013486,US
43.1017,-75.4533,Westmoreland,Oneida,013490,US
43.1158,-75.3095,Whitesboro,Oneida,013492,US
43.5249,-75.1428,Woodgate,Oneida,013494,US
43.1116,-75.2756,Yorkville,Oneida,013495,US
43.0871,-75.2315,Utica,Oneida,013501,US
43.1067,-75.2314,Utica,Oneida,013502,US
43.1019,-75.2312,Utica,Oneida,013503,US
43.1009,-75.2327,Utica,Oneida,013504,US
43.1009,-75.2327,Utica,Oneida,013505,US
43.1009,-75.2327,Utica,Oneida,013599,US
42.8187,-76.0724,Apulia Station,Onondaga County,013020,US
43.162,-76.3237,Baldwinsville,Onondaga County,013027,US
43.2252,-76.1351,Brewerton,Onondaga County,013029,US
43.159,-75.97,Bridgeport,Onondaga County,013030,US
43.0417,-76.2807,Camillus,Onondaga County,013031,US
43.1707,-76.0962,Cicero,Onondaga County,013039,US
43.1737,-76.1707,Clay,Onondaga County,013041,US
42.8765,-75.9135,Delphi Falls,Onondaga County,013051,US
43.0734,-76.0558,East Syracuse,Onondaga County,013057,US
43.0252,-76.4352,Elbridge,Onondaga County,013060,US
42.8531,-75.9836,Fabius,Onondaga County,013063,US
43.0268,-76.0145,Fayetteville,Onondaga County,013066,US
42.983,-76.0766,Jamesville,Onondaga County,013078,US
43.0651,-76.4598,Jordan,Onondaga County,013080,US
43.0981,-75.955,Kirkville,Onondaga County,013082,US
42.891,-76.1061,La Fayette,Onondaga County,013084,US
43.1099,-76.187,Liverpool,Onondaga County,013088,US
43.0214,-76.1977,Liverpool,Onondaga County,013089,US
43.1528,-76.2235,Liverpool,Onondaga County,013090,US
42.9904,-75.9703,Manlius,Onondaga County,013104,US
42.9821,-76.3323,Marcellus,Onondaga County,013108,US
42.8974,-76.2806,Marietta,Onondaga County,013110,US
43.0934,-76.403,Memphis,Onondaga County,013112,US
43.0772,-76.0098,Minoa,Onondaga County,013116,US
42.9745,-76.4408,Mottville,Onondaga County,013119,US
42.9559,-76.1529,Nedrow,Onondaga County,013120,US
43.1577,-76.447,Plainville,Onondaga County,013137,US
42.8927,-76.0265,Pompey,Onondaga County,013138,US
42.9258,-76.4052,Skaneateles,Onondaga County,013152,US
42.9931,-76.456,Skaneateles Falls,Onondaga County,013153,US
42.807,-76.1394,Tully,Onondaga County,013159,US
43.0932,-76.2904,Warners,Onondaga County,013164,US
43.0481,-76.1474,Syracuse,Onondaga County,013201,US
43.041,-76.1489,Syracuse,Onondaga County,013202,US
43.0607,-76.1369,Syracuse,Onondaga County,013203,US
43.0444,-76.1758,Syracuse,Onondaga County,013204,US
43.0123,-76.1452,Syracuse,Onondaga County,013205,US
43.0677,-76.1102,Syracuse,Onondaga County,013206,US
43.0195,-76.165,Syracuse,Onondaga County,013207,US
43.073,-76.1486,Syracuse,Onondaga County,013208,US
43.0847,-76.2405,Syracuse,Onondaga County,013209,US
43.0354,-76.1282,Syracuse,Onondaga County,013210,US
43.1036,-76.1195,Syracuse,Onondaga County,013211,US
43.1226,-76.1284,Syracuse,Onondaga County,013212,US
43.0397,-76.0722,Syracuse,Onondaga County,013214,US
42.9722,-76.2276,Syracuse,Onondaga County,013215,US
43.0214,-76.1977,Syracuse,Onondaga County,013217,US
43.0214,-76.1977,Syracuse,Onondaga County,013218,US
43.0409,-76.2262,Syracuse,Onondaga County,013219,US
43.1234,-76.1282,Syracuse,Onondaga County,013220,US
43.0481,-76.1474,Syracuse,Onondaga County,013221,US
43.0421,-76.1046,Syracuse,Onondaga County,013224,US
43.0214,-76.1977,Syracuse,Onondaga County,013225,US
43.0559,-76.1526,Syracuse,Onondaga County,013235,US
43.0377,-76.1396,Syracuse,Onondaga County,013244,US
43.0214,-76.1977,Syracuse,Onondaga County,013250,US
43.0214,-76.1977,Syracuse,Onondaga County,013251,US
43.051,-76.1567,Syracuse,Onondaga County,013252,US
43.0481,-76.1474,Syracuse,Onondaga County,013261,US
43.0676,-76.1714,Syracuse,Onondaga County,013290,US
42.8689,-77.2846,Canandaigua,Ontario,014424,US
42.958,-77.3083,Farmington,Ontario,014425,US
42.9632,-77.144,Clifton Springs,Ontario,014432,US
42.901,-77.4233,East Bloomfield,Ontario,014443,US
43.0109,-77.4705,Fishers,Ontario,014453,US
42.8637,-76.9913,Geneva,Ontario,014456,US
42.799,-77.1316,Gorham,Ontario,014461,US
42.7966,-77.0639,Hall,Ontario,014463,US
42.8851,-77.46,Bloomfield,Ontario,014469,US
42.7901,-77.5169,Honeoye,Ontario,014471,US
42.938,-77.5009,Ionia,Ontario,014475,US
42.9689,-77.2332,Manchester,Ontario,014504,US
42.6404,-77.3901,Naples,Ontario,014512,US
42.9319,-77.0118,Oaks Corners,Ontario,014518,US
42.9582,-77.0473,Phelps,Ontario,014532,US
43.0345,-77.1575,Port Gibson,Ontario,014537,US
42.887,-77.0961,Seneca Castle,Ontario,014547,US
42.9761,-77.2439,Shortsville,Ontario,014548,US
42.8303,-77.1207,Stanley,Ontario,014561,US
42.9866,-77.418,Victor,Ontario,014564,US
42.9063,-77.5531,West Bloomfield,Ontario,014585,US
41.3862,-74.1257,Arden,Orange County,010910,US
41.2504,-74.3107,Bellvale,Orange County,010912,US
41.4093,-74.1951,Blooming Grove,Orange County,010914,US
41.5443,-74.3615,Bullville,Orange County,010915,US
41.443,-74.2505,Campbell Hall,Orange County,010916,US
41.3268,-74.122,Central Valley,Orange County,010917,US
41.3554,-74.2651,Chester,Orange County,010918,US
41.5244,-74.385,Circleville,Orange County,010919,US
41.3295,-74.3528,Florida,Orange County,010921,US
41.3346,-73.9917,Fort Montgomery,Orange County,010922,US
41.3946,-74.3302,Goshen,Orange County,010924,US
41.2101,-74.3033,Greenwood Lake,Orange County,010925,US
41.3005,-74.1249,Harriman,Orange County,010926,US
41.3582,-73.9746,Highland Falls,Orange County,010928,US
41.3536,-74.1197,Highland Mills,Orange County,010930,US
41.4852,-74.4842,Howells,Orange County,010932,US
41.3653,-74.5109,Johnson,Orange County,010933,US
41.4512,-74.4701,Middletown,Orange County,010940,US
41.4886,-74.345,Middletown,Orange County,010941,US
41.3274,-74.1911,Monroe,Orange County,010949,US
41.3286,-74.1885,Monroe,Orange County,010950,US
41.4009,-74.0785,Mountainville,Orange County,010953,US
41.3627,-74.4435,New Hampton,Orange County,010958,US
41.2345,-74.4138,New Milford,Orange County,010959,US
41.4818,-74.5294,Otisville,Orange County,010963,US
41.2926,-74.4888,Pine Island,Orange County,010969,US
41.376,-74.4847,Slate Hill,Orange County,010973,US
41.248,-74.1762,Southfields,Orange County,010975,US
41.1823,-74.3184,Sterling Forest,Orange County,010979,US
41.3232,-74.2886,Sugar Loaf,Orange County,010981,US
41.575,-74.3225,Thompson Ridge,Orange County,010985,US
41.1925,-74.2159,Tuxedo Park,Orange County,010987,US
41.302,-74.5615,Unionville,Orange County,010988,US
41.2656,-74.3604,Warwick,Orange County,010990,US
41.4237,-74.1601,Washingtonville,Orange County,010992,US
41.3945,-73.9737,West Point,Orange County,010996,US
41.3915,-73.956,West Point,Orange County,010997,US
41.3214,-74.5529,Westtown,Orange County,010998,US
41.4162,-74.0395,Cornwall,Orange County,012518,US
41.433,-74.0061,Cornwall On Hudson,Orange County,012520,US
41.4886,-74.2163,Maybrook,Orange County,012543,US
41.5333,-74.2534,Montgomery,Orange County,012549,US
41.5372,-74.0526,Newburgh,Orange County,012550,US
41.5034,-74.0104,Newburgh,Orange County,012551,US
41.5034,-74.0104,Newburgh,Orange County,012552,US
41.4724,-74.0566,New Windsor,Orange County,012553,US
41.3878,-74.3547,Mid Hudson,Orange County,012555,US
41.6178,-74.3263,Pine Bush,Orange County,012566,US
41.4575,-74.1659,Rock Tavern,Orange County,012575,US
41.4497,-74.1214,Salisbury Mills,Orange County,012577,US
41.4641,-74.0591,Vails Gate,Orange County,012584,US
41.5596,-74.1764,Walden,Orange County,012586,US
41.4776,-74.5976,Cuddebackville,Orange County,012729,US
41.4179,-74.631,Huguenot,Orange County,012746,US
41.3786,-74.6691,Port Jervis,Orange County,012771,US
41.4443,-74.7213,Sparrow Bush,Orange County,012780,US
43.3233,-78.3811,Lyndonville,Orleans,014098,US
43.2184,-78.3874,Medina,Orleans,014103,US
43.2398,-78.2068,Albion,Orleans,014411,US
43.1934,-78.0647,Clarendon,Orleans,014429,US
43.2448,-78.0911,Fancher,Orleans,014452,US
43.2159,-78.0731,Holley,Orleans,014470,US
43.3284,-78.0304,Kendall,Orleans,014476,US
43.3341,-78.1355,Kent,Orleans,014477,US
43.2363,-78.3138,Knowlesville,Orleans,014479,US
43.3281,-77.9953,Morton,Orleans,014508,US
43.3326,-78.243,Waterport,Orleans,014571,US
43.2717,-75.9373,Bernhards Bay,Oswego,013028,US
43.309,-76.1849,Central Square,Oswego,013036,US
43.2432,-75.8537,Cleveland,Oswego,013042,US
43.2728,-76.0042,Constantia,Oswego,013044,US
43.4313,-76.2004,Fair Haven,Oswego,013064,US
43.3211,-76.4034,Fulton,Oswego,013069,US
43.3111,-76.546,Hannibal,Oswego,013074,US
43.3527,-76.1477,Hastings,Oswego,013076,US
43.6429,-76.0503,Lacona,Oswego,013083,US
43.4987,-76.3858,Lycoming,Oswego,013093,US
43.3399,-76.0964,Mallory,Oswego,013103,US
43.4578,-76.1534,Maple View,Oswego,013107,US
43.4605,-76.2446,Mexico,Oswego,013114,US
43.3977,-76.4824,Minetto,Oswego,013115,US
43.4834,-76.315,New Haven,Oswego,013121,US
43.4394,-76.4613,Oswego,Oswego,013126,US
43.4153,-76.1,Parish,Oswego,013131,US
43.2609,-76.2395,Pennellville,Oswego,013132,US
43.2468,-76.3064,Phoenix,Oswego,013135,US
43.5562,-76.1252,Pulaski,Oswego,013142,US
43.5776,-76.0029,Richland,Oswego,013144,US
43.6517,-76.1264,Sandy Creek,Oswego,013145,US
43.2882,-76.0797,West Monroe,Oswego,013167,US
43.497,-75.9719,Altmar,Oswego,013302,US
43.5628,-75.9968,Orwell,Oswego,013426,US
43.5658,-75.8242,Redfield,Oswego,013437,US
43.4106,-75.9044,Williamstown,Oswego,013493,US
42.6321,-74.6674,East Worcester,Otsego,012064,US
42.5371,-74.903,Maryland,Otsego,012116,US
42.59,-74.8149,Schenevus,Otsego,012155,US
42.6049,-74.7299,Worcester,Otsego,012197,US
42.7516,-75.169,Burlington Flats,Otsego,013315,US
42.7823,-74.7444,Cherry Valley,Otsego,013320,US
42.7005,-74.9243,Cooperstown,Otsego,013326,US
42.8336,-74.8233,East Springfield,Otsego,013333,US
42.6979,-75.2438,Edmeston,Otsego,013335,US
42.7252,-74.9869,Fly Creek,Otsego,013337,US
42.6315,-75.1866,Garrattsville,Otsego,013342,US
42.695,-75.055,Hartwick,Otsego,013348,US
42.5904,-75.1957,New Lisbon,Otsego,013415,US
42.8402,-74.9716,Richfield Springs,Otsego,013439,US
42.708,-74.8025,Roseboom,Otsego,013450,US
42.7758,-75.0485,Schuyler Lake,Otsego,013457,US
42.8388,-74.859,Springfield Center,Otsego,013468,US
42.7043,-75.1849,West Burlington,Otsego,013482,US
42.7868,-75.3149,West Edmeston,Otsego,013485,US
42.6809,-74.7653,Westford,Otsego,013488,US
42.5051,-74.9821,Colliersville,Otsego,013747,US
42.4715,-75.3257,Gilbertsville,Otsego,013776,US
42.5383,-75.1279,Laurens,Otsego,013796,US
42.6148,-74.9685,Milford,Otsego,013807,US
42.5478,-75.2448,Morris,Otsego,013808,US
42.6068,-75.1264,Mount Vision,Otsego,013810,US
42.4625,-75.0491,Oneonta,Otsego,013820,US
42.4133,-75.2079,Otego,Otsego,013825,US
42.5304,-74.9671,Portlandville,Otsego,013834,US
42.3252,-75.3366,Unadilla,Otsego,013849,US
42.3709,-75.2486,Wells Bridge,Otsego,013859,US
42.5011,-75.1409,West Oneonta,Otsego,013861,US
41.4097,-73.5992,Brewster,Putnam,010509,US
41.4432,-73.6815,Carmel,Putnam,010512,US
41.4414,-73.9335,Cold Spring,Putnam,010516,US
41.3621,-73.92,Garrison,Putnam,010524,US
41.3374,-73.8838,Lake Peekskill,Putnam,010537,US
41.3717,-73.7508,Mahopac,Putnam,010541,US
41.3726,-73.7601,Mahopac Falls,Putnam,010542,US
41.3728,-73.8502,Putnam Valley,Putnam,010579,US
41.4888,-73.5815,Patterson,Putnam,012563,US
40.7481,-73.7114,Glen Oaks,Queens,011004,US
40.7571,-73.7182,Floral Park,Queens,011005,US
40.7446,-73.9345,Long Island City,Queens,011101,US
40.7706,-73.9265,Astoria,Queens,011102,US
40.7627,-73.9149,Astoria,Queens,011103,US
40.7436,-73.9216,Sunnyside,Queens,011104,US
40.7763,-73.911,Astoria,Queens,011105,US
40.7608,-73.9295,Astoria,Queens,011106,US
40.7454,-73.9575,Long Island City,Queens,011109,US
40.7448,-73.9487,Long Island City,Queens,011120,US
40.7817,-73.8317,Flushing,Queens,011351,US
40.6514,-73.8708,Flushing,Queens,011352,US
40.7667,-73.8241,Flushing,Queens,011354,US
40.7536,-73.8226,Flushing,Queens,011355,US
40.7855,-73.845,College Point,Queens,011356,US
40.7851,-73.8096,Whitestone,Queens,011357,US
40.7606,-73.7968,Flushing,Queens,011358,US
40.7928,-73.7767,Bayside,Queens,011359,US
40.7807,-73.7812,Bayside,Queens,011360,US
40.7627,-73.7745,Bayside,Queens,011361,US
